boundary_index,boundary_temperature_c,probe_side,reference_region,reference_phase,reference_pressure_mpa,specific_volume_m3_kg,specific_u_j_kg,reference_quality,production_resolved,production_phase,production_temperature_c,production_pressure_mpa,phase_matches,production_minus_reference_temperature_c,production_minus_reference_pressure_mpa
297,280.0627813100815,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.422538103653541,0.0013330720816684526,1228439.2601504687,1E-06,True,SubcooledLiquid,292.495538131064,76.83131175588721,False,12.43275682098249,70.40877365223368
297,280.0627813100815,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.422538103653541,0.030122553483078976,2586287.7193344235,0.999999,True,SuperheatedVapor,354.4048994322866,7.4753376055800835,False,74.34211812220508,1.0527995019265424
297,280.0627813100815,R2-SIDE,REGION-2,SuperheatedVapor,6.422473878272505,0.0301230266226529,2586292.2823314248,,True,SuperheatedVapor,354.40609002018357,7.475258313585216,True,74.34330871010206,1.0527844353127112
298,280.2734861910343,R1-SIDE,REGION-1,SubcooledLiquid,6.4430362648107895,0.0013337085002089039,1229508.9429588183,,True,SubcooledLiquid,292.75022451400434,77.31785999813981,True,12.47673832297005,70.87482373332902
298,280.2734861910343,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.442971835092438,0.0013337373761468183,1229510.4213834037,1E-06,True,SubcooledLiquid,292.7505765198581,77.27089534542704,False,12.477090328823806,70.8279235103346
298,280.2734861910343,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.442971835092438,0.03001747691359796,2586106.7672008174,0.999999,True,SuperheatedVapor,354.74583299362087,7.499090245192337,False,74.47234680258657,1.0561184100998995
298,280.2734861910343,R2-SIDE,REGION-2,SuperheatedVapor,6.442907405374087,0.0300179489226264,2586111.3400190487,,True,SuperheatedVapor,354.74702134637175,7.499010523124939,True,74.47353515533746,1.056103117750852
299,280.48288751244525,R1-SIDE,REGION-1,SubcooledLiquid,6.46339294088022,0.0013343713688024215,1230574.0558943448,,True,SubcooledLiquid,293.0038228319869,77.75739907591912,True,12.52093531954165,71.2940061350389
299,280.48288751244525,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.463328307597143,0.0013344001413870866,1230575.5338319158,1E-06,True,SubcooledLiquid,293.00417472188485,77.71063109171982,False,12.521287209439606,71.24730278412268
299,280.48288751244525,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.463328307597143,0.02991342979898391,2585925.8022489757,0.999999,True,SuperheatedVapor,355.0841376504536,7.522706064330532,False,74.60125013800837,1.0593777567333893
299,280.48288751244525,R2-SIDE,REGION-2,SuperheatedVapor,6.463263674314067,0.029913900689167994,2585930.3848721664,,True,SuperheatedVapor,355.0853241405822,7.522625913994151,True,74.60243662813696,1.059362239680084
300,280.6903158664703,R1-SIDE,REGION-1,SubcooledLiquid,6.483606214101304,0.0013350295577580656,1231629.7036655506,,True,SubcooledLiquid,293.2551675394169,78.1956442946748,True,12.564851672946588,71.7120380805735
300,280.6903158664703,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.483541378687517,0.0013350582283435583,1231631.1811240783,1E-06,True,SubcooledLiquid,293.2555193152567,78.14907039120602,False,12.565203448786406,71.6655290125185
300,280.6903158664703,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.483541378687517,0.02981073420700286,2585745.4259637967,0.999999,True,SuperheatedVapor,355.4187122207368,7.546107563478233,False,74.72839635426647,1.0625661847907164
300,280.6903158664703,R2-SIDE,REGION-2,SuperheatedVapor,6.4834765432737305,0.0298112039934943,2585750.018343567,,True,SuperheatedVapor,355.419896103195,7.5460269768730495,True,74.7295802367247,1.062550433599319
301,280.8963150322435,R1-SIDE,REGION-1,SubcooledLiquid,6.5037279677790245,0.0013356847608033489,1232678.6417313206,,True,SubcooledLiquid,293.5049146979335,78.6336987193671,True,12.608599665690008,72.12997075158808
301,280.8963150322435,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.503662931149712,0.001335713330465492,1232680.118717473,1E-06,True,SubcooledLiquid,293.50526636130314,78.58731683917468,False,12.608951329059664,72.08365390802496
301,280.8963150322435,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.503662931149712,0.029709110187333118,2585565.18941826,0.999999,True,SuperheatedVapor,355.7504135105295,7.5693540835931,False,74.854098478286,1.0656911524433879
301,280.8963150322435,R2-SIDE,REGION-2,SuperheatedVapor,6.503597894520401,0.029709578882261646,2585569.7915310073,,True,SuperheatedVapor,355.7515951578413,7.569273062678157,True,74.8552801255978,1.0656751681577559
302,281.1006812334059,R1-SIDE,REGION-1,SubcooledLiquid,6.523737314582474,0.0013363363019272055,1233719.8219384935,,True,SubcooledLiquid,293.75281474726046,79.07108987519473,True,12.652133513854551,72.54735256061225
302,281.1006812334059,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.523672077861695,0.0013363647718318708,1233721.2984593632,1E-06,True,SubcooledLiquid,293.75316629984843,79.02489779030216,False,12.652485066442523,72.50122571244047
302,281.1006812334059,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.523672077861695,0.029608648593831596,2585385.2920420626,0.999999,True,SuperheatedVapor,356.0788932095421,7.592420672651838,False,74.97821197613621,1.0687485947901427
302,281.1006812334059,R2-SIDE,REGION-2,SuperheatedVapor,6.523606841140917,0.02960911621029094,2585389.903853851,,True,SuperheatedVapor,356.08007224918344,7.5923392124622895,True,74.97939101577754,1.0687323713213726
303,281.3032880485058,R1-SIDE,REGION-1,SubcooledLiquid,6.543620785039116,0.0013369837465136182,1234752.5883473966,,True,SubcooledLiquid,293.998711511285,79.50750090716855,True,12.695423462779218,72.96388012212944
303,281.3032880485058,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.5435553494856205,0.001337012117877862,1234754.064410315,1E-06,True,SubcooledLiquid,293.99906295483686,79.46149629303318,False,12.695774906331053,72.91794094354756
303,281.3032880485058,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.5435553494856205,0.02950940118250096,2585205.868835873,0.999999,True,SuperheatedVapor,356.40392854820004,7.61529110563776,False,75.10064049969424,1.0717357561521395
303,281.3032880485058,R2-SIDE,REGION-2,SuperheatedVapor,6.543489913932126,0.029509867734127202,2585210.4903059616,,True,SuperheatedVapor,356.40510535269505,7.615209208637809,True,75.10181730418924,1.0717192947056837
304,281.5040671765804,R1-SIDE,REGION-1,SubcooledLiquid,6.56337052415617,0.00133762684259611,1235776.5801775553,,True,SubcooledLiquid,294.24251908989424,79.94273407103178,True,12.738451913313838,73.37936354687561
304,281.5040671765804,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.563304891107259,0.0013376551166593314,1235778.0557899529,1E-06,True,SubcooledLiquid,294.24287042617937,79.89691456140497,False,12.73880324959896,73.3336096702977
304,281.5040671765804,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.563304891107259,0.029411390680975365,2585027.005464012,0.999999,True,SuperheatedVapor,356.72539249569184,7.637955751243544,False,75.22132531911143,1.074650860136285
304,281.5040671765804,R2-SIDE,REGION-2,SuperheatedVapor,6.563239258058348,0.029411856181634246,2585031.6365475366,,True,SuperheatedVapor,356.72656669251614,7.637873412862011,True,75.22249951593574,1.0746341548036629
305,281.7029600799086,R1-SIDE,REGION-1,SubcooledLiquid,6.582979585869305,0.0013382653676249272,1236791.4857842166,,True,SubcooledLiquid,294.4841632819563,80.37660891732607,True,12.781203202047664,73.79362933145676
305,281.7029600799086,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.582913756731737,0.001338293545643851,1236792.9609535953,1E-06,True,SubcooledLiquid,294.4845145127608,80.33097211377984,False,12.781554432852204,73.7480583570481
305,281.7029600799086,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.582913756731737,0.029314634783356986,2584848.7801534683,0.999999,True,SuperheatedVapor,357.0431744122785,7.660406110324728,False,75.3402143323699,1.0774923535929908
305,281.7029600799086,R2-SIDE,REGION-2,SuperheatedVapor,6.5828479275941705,0.029315099247089235,2584853.4208018472,,True,SuperheatedVapor,357.04434600143236,7.660323329672138,True,75.34138592152374,1.077475402077967
306,281.8999184429648,R1-SIDE,REGION-1,SubcooledLiquid,6.602441990593039,0.0013388991303338387,1237797.0451440646,,True,SubcooledLiquid,294.7235821771583,80.80896398919279,True,12.823663734193474,74.20652199859975
306,281.8999184429648,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.602375966833371,0.0013389272135773834,1237798.5198779728,1E-06,True,SubcooledLiquid,294.7239333042793,80.76350747085785,False,12.824014861314481,74.16113150402447
306,281.8999184429648,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.602375966833371,0.029219146021433856,2584671.263000789,0.999999,True,SuperheatedVapor,357.3571811668668,7.682634878871347,False,75.45726272390198,1.0802589120379764
306,281.8999184429648,R2-SIDE,REGION-2,SuperheatedVapor,6.602309943073703,0.02921960946239922,2584675.913162169,,True,SuperheatedVapor,357.35835014835004,7.682551655134009,True,75.45843170538524,1.0802417120603067
307,282.0949025034904,R1-SIDE,REGION-1,SubcooledLiquid,6.621752572190351,0.001339527965752859,1238793.0414742744,,True,SubcooledLiquid,294.96072416054164,81.23965384513998,True,12.865821657051242,74.61790127294964
307,282.0949025034904,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.621686355326797,0.0013395559554978931,1238794.5157802834,1E-06,True,SubcooledLiquid,294.96107518578185,81.19437517676369,False,12.866172682291449,74.57268882143688
307,282.0949025034904,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.621686355326797,0.02912493266346388,2584494.517202834,0.999999,True,SuperheatedVapor,357.6673349018629,7.704635769782728,False,75.57243239837248,1.082949414455931
307,282.0949025034904,R2-SIDE,REGION-2,SuperheatedVapor,6.621620138463244,0.02912539509589512,2584499.1768224644,,True,SuperheatedVapor,357.66850090315097,7.704552098816973,True,75.57359839966057,1.0829319603537293
308,282.28788021802904,R1-SIDE,REGION-1,SubcooledLiquid,6.640906905415551,0.0013401517328437455,1239779.297088997,,True,SubcooledLiquid,295.1955469259517,81.6685478057132,True,12.907666707922658,75.02764090029765
308,282.28788021802904,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.64084049701058,0.00134017963037132,1239780.7709746808,1E-06,True,SubcooledLiquid,295.1958978511145,81.62344454479106,False,12.908017633085478,74.98260404778047
308,282.28788021802904,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.64084049701058,0.029031999192222192,2584318.599580491,0.999999,True,SuperheatedVapor,357.97357079802555,7.726403415357631,False,75.6856905799965,1.0855629183470512
308,282.28788021802904,R2-SIDE,REGION-2,SuperheatedVapor,6.64077408860561,0.02903246063038413,2584323.2686010688,,True,SuperheatedVapor,357.97473419164305,7.726319299894898,True,75.686853973614,1.085545211289288
309,282.4788263857366,R1-SIDE,REGION-1,SubcooledLiquid,6.659901227894608,0.0013407703119595684,1240755.6690274791,,True,SubcooledLiquid,295.42801643511405,82.09552853786157,True,12.949190049377421,75.43562730996696
309,282.4788263857366,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.659834629548312,0.0013407981185516392,1240757.142500396,1E-06,True,SubcooledLiquid,295.42836726199914,82.05059824084651,False,12.949540876262517,75.3907636112982
309,282.4788263857366,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.659834629548312,0.028940346792165374,2584143.5611702376,0.999999,True,SuperheatedVapor,358.2758363294183,7.747933278498312,False,75.7970099436817,1.08809864895
309,282.4788263857366,R2-SIDE,REGION-2,SuperheatedVapor,6.659768031202017,0.02894080725031934,2584148.239532217,,True,SuperheatedVapor,358.2769967428409,7.747848714570582,True,75.79817035710425,1.088080683368565
310,282.6677221894266,R1-SIDE,REGION-1,SubcooledLiquid,6.678732402405449,0.0013413836036183606,1241722.046801817,,True,SubcooledLiquid,295.658106381385,82.52049150807392,True,12.990384191958356,75.84175910566847
310,282.6677221894266,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.67866561574929,0.0013414113205547857,1241723.519869496,1E-06,True,SubcooledLiquid,295.65845711178486,82.47573173606366,False,12.990734922358229,75.79706612031437
310,282.6677221894266,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.67866561574929,0.02884997362643446,2583969.447460439,0.999999,True,SuperheatedVapor,358.57409051836,7.7692216038280275,False,75.90636832893335,1.0905559880787372
310,282.6677221894266,R2-SIDE,REGION-2,SuperheatedVapor,6.678598829093133,0.028850433118805915,2583974.1351023153,,True,SuperheatedVapor,358.5752479515876,7.769136590887756,True,75.90752576216096,1.0905377617946233
311,282.8545599937439,R1-SIDE,REGION-1,SubcooledLiquid,6.697398404150968,0.001341991544377448,1242678.3770512843,,True,SubcooledLiquid,295.88580405982964,82.94335633037878,True,13.03124406608572,76.2459579262278
311,282.8545599937439,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.69733143083666,0.0013420191729307711,1242679.8497211996,1E-06,True,SubcooledLiquid,295.8861546955237,82.8987646590056,False,13.031594701779795,76.20143322816894
311,282.8545599937439,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.69733143083666,0.02876087260419804,2583796.29375988,0.999999,True,SuperheatedVapor,358.8683102683399,7.790265949685184,False,76.01375027459596,1.0929345188485238
311,282.8545599937439,R2-SIDE,REGION-2,SuperheatedVapor,6.697264457522352,0.02876133114492026,2583800.990618739,,True,SuperheatedVapor,358.8694647213723,7.790180487191251,True,76.01490472762839,1.0929160296688991
312,283.03934067487717,R1-SIDE,REGION-1,SubcooledLiquid,6.715898065413205,0.00134259409852604,1243624.6500122407,,True,SubcooledLiquid,296.1111071457716,83.36406144571454,True,13.071766470894431,76.64816338030134
312,283.03934067487717,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.7158309071041336,0.0013426216399576216,1243626.1222917894,1E-06,True,SubcooledLiquid,296.11145768852134,83.31963547247565,False,13.072117013644174,76.60380456537152
312,283.03934067487717,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.7158309071041336,0.028673032733783875,2583624.127404426,0.999999,True,SuperheatedVapor,359.158487383821,7.811064898976366,False,76.11914670894384,1.0952339918722327
312,283.03934067487717,R2-SIDE,REGION-2,SuperheatedVapor,6.715763748795063,0.028673490336856435,2583628.833416354,,True,SuperheatedVapor,359.1596388566585,7.810978986375429,True,76.12029818178132,1.0952152375803657
313,283.2220691144465,R1-SIDE,REGION-1,SubcooledLiquid,6.734230632146775,0.0013431912436516872,1244560.876535962,,True,SubcooledLiquid,296.33401822284816,83.78255436271651,True,13.111949108401632,77.04832373056973
313,283.2220691144465,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.7341632905138695,0.0013432186992100123,1244562.34843246,1E-06,True,SubcooledLiquid,296.33436867439525,83.7382917101621,False,13.112299559948724,77.00412841964823
313,283.2220691144465,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.7341632905138695,0.028586441316849613,2583452.9717731755,0.999999,True,SuperheatedVapor,359.4446211197553,7.8316175485514865,False,76.22255200530878,1.097454258037617
313,283.2220691144465,R2-SIDE,REGION-2,SuperheatedVapor,6.734095948880965,0.028586897996120252,2583457.68687347,,True,SuperheatedVapor,359.4457692398737,7.831531182163286,True,76.22370012542717,1.0974352332823214
314,283.4027534067633,R1-SIDE,REGION-1,SubcooledLiquid,6.7523956884243885,0.0013437829681863555,1245487.0840760237,,True,SubcooledLiquid,296.5545438276248,84.19879011023619,True,13.151790420861516,77.4463944218118
314,283.4027534067633,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.752328165142736,0.0013438103391057393,1245488.5555966953,1E-06,True,SubcooledLiquid,296.55489418968943,84.15468842840737,False,13.152140782926153,77.40236026326463
314,283.4027534067633,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.752328165142736,0.02850108434873079,2583282.846936166,0.999999,True,SuperheatedVapor,359.726715946435,7.851923411698005,False,76.3239625396717,1.0995952465552685
314,283.4027534067633,R2-SIDE,REGION-2,SuperheatedVapor,6.752260641861085,0.028501540117881637,2583287.5710594873,,True,SuperheatedVapor,359.7278607138338,7.851836591025075,True,76.32510730707054,1.0995759491639898
315,283.581404775381,R1-SIDE,REGION-1,SubcooledLiquid,6.770393151311303,0.0013443692712468188,1246403.3163011807,,True,SubcooledLiquid,296.77269435742403,84.61273127186492,True,13.191289582043055,77.84233812055362
315,283.581404775381,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.7703254480568225,0.0013443965587461712,1246404.7874531543,1E-06,True,SubcooledLiquid,296.77304463170344,84.5687882406054,False,13.191639856322467,77.79846279254858
315,283.581404775381,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.7703254480568225,0.028416946577142742,2583113.769654547,0.999999,True,SuperheatedVapor,360.00478192201797,7.8719824129394,False,76.423377146637,1.1016569648825776
315,283.581404775381,R2-SIDE,REGION-2,SuperheatedVapor,6.770257744802342,0.028417401449677325,2583118.5027350904,,True,SuperheatedVapor,360.0059237092221,7.871895140449898,True,76.42451893384111,1.1016373956475558
316,283.75422302484503,R1-SIDE,REGION-1,SubcooledLiquid,6.787837837366972,0.0013449376050812584,1247290.055785211,,True,SubcooledLiquid,296.98382280600265,85.01543411843491,True,13.229599781157617,78.22759628106795
316,283.75422302484503,R4-LIQUID-SIDE,REGION-4,SaturatedMixture,6.787769959667375,0.0013449648121357173,1247291.5265832928,1E-06,True,SubcooledLiquid,296.98417299602215,84.97164407807873,False,13.22994997117712,78.18387411841135
316,283.75422302484503,R4-VAPOR-SIDE,REGION-4,SaturatedMixture,6.787769959667375,0.02833579993811697,2582949.390713329,0.999999,True,SuperheatedVapor,360.272926455969,7.891367247093155,False,76.51870343112398,1.1035972874257798
316,283.75422302484503,R2-SIDE,REGION-2,SuperheatedVapor,6.787702081967779,0.02833625394638968,2582954.132492613,,True,SuperheatedVapor,360.2740648904536,7.891279528485375,True,76.51984186560856,1.1035774465175967
317,283.8935488522053,R1-SIDE,REGION-1,SubcooledLiquid,6.801926707692328,0.0013453966385856915,1248005.2476634232,,True,SubcooledLiquid,297.15410658652934,85.34173452267356,True,13.260557734324038,78.53980781498123
