interval,presentation_fingerprint,trigger_observed,predictor_pressure_change,predictor_flow_change_kg_s,shadow_correction_evaluated,h20_proposed_authority,h20_reason,h20_rollback_required,h20_candidate_eligible,h22_commit_arm_enabled,h22_commit_authorized,h22_commit_reason,corrected_candidate_committed,untargeted_branch_disagreement,branch_overrides,previous_phase_holds,hysteresis_releases,shadow_iterations,shadow_converged,shadow_line_search_exhausted,shadow_pressure_residual,shadow_flow_residual_kg_s,shadow_mass_closure_kg_s,shadow_energy_ownership_w,network_mass_closure_kg,network_energy_closure_j,network_balance_mass_rate_kg_s,network_balance_power_w
1824,1bf0bb66607d5918f63bd4f491ea61a48c97e512bf02353bde3302afd7ad4d45,False,0.00047579906546151615,0.071790706498575219,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,5.5521877584396861E-06,2.6645352591003757E-14,4.691537469625473E-08
1825,c6821ee9e2492a2d774b9ebf672768e00dbe99a3cbf4c3c9ae969a68df5e9d0a,False,0.00047494791751383892,0.071717912075428103,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,8.439470093435375E-06,1.9539925233402755E-14,2.1245796233415604E-08
1826,ca983d12605d66db17044b0265fb34094de50f904eab812a91089608f1161600,False,0.00047410201482153973,0.071644960652179179,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,3.0906148822396062E-06,8.8817841970012523E-15,1.5133991837501526E-08
1827,2e3bdf57b4ee6b676b93e115f70f196a6ca5828cd0b5e38b564b3a79a09b2976,False,0.00047325627055390726,0.071572131230425384,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,2.3556528503831942E-05,2.6645352591003757E-14,5.2154064178466797E-08
1828,f8c9c3d43228de2fb6010f30aefdd861c25f4447e6b198f10de9db2b0d20e7e1,False,0.0004724104079424276,0.071499415531036448,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.637206469240482E-05,3.5527136788005009E-15,3.6670826375484467E-09
1829,fd0fc8cc6fabb52515ae959b353445b5b6f7b90775591e98b3d61d7a9ff55cbc,False,0.00047156500569672935,0.071427039098182377,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,1.4551915228366852E-11,1.2080006399628473E-05,1.5099033134902129E-14,1.2281816452741623E-08
1830,a717646782d9bb1b82c435eee8bbd993e42ab06bcea2063d24fcc9a3ae68c35f,False,0.00047072533326787436,0.07135449915119807,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.0605247098283144E-05,1.3322676295501878E-14,3.14321368932724E-08
1831,a95c82f8d8d46c2f498e4cbcf0c9f719bb2199b6a37a3bc1563ce552609ae08b,False,0.00046988623536154946,0.071282308212232692,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,1.7622924133320339E-06,1.3322676295501878E-14,1.3678800314664841E-08
1832,f1540265dbba187d7041e2494b93178002213c6c1fa2a2cc5681e9fad5121c70,False,0.00046905226251329937,0.071209728416249618,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,0,6.9567063292197417E-06,1.4210854715202004E-14,1.5133991837501526E-09
1833,66eae6bad90ec97972920ee3ae32b0968dcb3bd770f8b8a994e5fd063a2f86ad,False,0.00046821342086848241,0.071137769960159858,False,ExplicitCommittedState,NotTriggered,False,False,True,False,NotTriggered,False,False,0,0,0,0,True,False,0,0,0,0,7.2759576141834259E-12,1.4673155419586692E-06,2.1316282072803006E-14,3.8009602576494217E-08
